reward_mode,lambda,seed,episode,epsilon,steps,return,success,wall_hits,penalty_entries,door_attempts,key_picked,termination_reason
shaped,0.3,81150,23,0.8911090557802088,500,-1097.6749999999968,False,139,2,0,True,energy_depleted
shaped,0.3,81150,24,0.8866535105013078,500,-1149.6999999999975,False,106,6,0,False,energy_depleted
shaped,0.3,81150,25,0.8822202429488012,500,-1487.0749999999962,False,142,12,0,False,energy_depleted
shaped,0.3,81150,26,0.8778091417340572,500,-1180.5499999999995,False,120,16,0,True,energy_depleted
shaped,0.3,81150,27,0.873420096025387,500,-1271.9749999999997,False,139,11,0,True,energy_depleted
shaped,0.3,81150,28,0.86905299554526,500,-1373.599999999997,False,138,5,0,False,energy_depleted
shaped,0.3,81150,29,0.8647077305675337,500,-1503.4749999999985,False,158,28,0,True,energy_depleted
shaped,0.3,81150,30,0.8603841919146961,500,-1410.9749999999974,False,134,11,0,False,energy_depleted
shaped,0.3,81150,31,0.8560822709551226,500,-1459.4999999999977,False,143,9,0,False,energy_depleted
shaped,0.3,81150,32,0.8518018596003469,500,-1450.2250000000017,False,160,10,0,True,energy_depleted
shaped,0.3,81150,33,0.8475428503023452,500,-1050.7749999999996,False,98,1,0,False,energy_depleted
shaped,0.3,81150,34,0.8433051360508335,500,-1748.9749999999992,False,166,18,0,False,energy_depleted
shaped,0.3,81150,35,0.8390886103705792,500,-1279.324999999997,False,127,3,0,False,energy_depleted
shaped,0.3,81150,36,0.8348931673187264,500,-1455.5499999999995,False,144,7,0,False,energy_depleted
shaped,0.3,81150,37,0.8307187014821328,500,-1215.8000000000018,False,123,14,0,True,energy_depleted
shaped,0.3,81150,38,0.826565107974722,500,-1552.5000000000002,False,164,18,0,True,energy_depleted
shaped,0.3,81150,39,0.8224322824348484,500,-1123.5999999999972,False,142,6,0,True,energy_depleted
shaped,0.3,81150,40,0.8183201210226743,500,-1166.6749999999993,False,115,3,0,False,energy_depleted
shaped,0.3,81150,41,0.8142285204175609,500,-1183.3999999999965,False,118,8,0,True,energy_depleted
shaped,0.3,81150,42,0.810157377815473,500,-1347.9499999999987,False,134,5,0,False,energy_depleted
shaped,0.3,81150,43,0.8061065909263957,500,-1032.3750000000014,False,109,8,0,True,energy_depleted
shaped,0.3,81150,44,0.8020760579717637,500,-1561.8249999999964,False,166,1,0,False,energy_depleted
shaped,0.3,81150,45,0.7980656776819048,500,-1225.8250000000014,False,143,3,0,True,energy_depleted
shaped,0.3,81150,46,0.7940753492934953,500,-1405.5999999999979,False,166,16,0,True,energy_depleted
shaped,0.3,81150,47,0.7901049725470278,500,-1137.7749999999994,False,106,5,0,False,energy_depleted
shaped,0.3,81150,48,0.7861544476842928,500,-1215.9249999999959,False,151,7,0,True,energy_depleted
shaped,0.3,81150,49,0.7822236754458712,500,-1136.8749999999986,False,86,16,0,False,energy_depleted
shaped,0.7,8565,0,1.0,500,-913.9499999999992,False,75,6,0,False,energy_depleted
shaped,0.7,8565,1,0.995,285,-492.14999999999975,True,77,4,0,True,goal_reached
shaped,0.7,8565,2,0.990025,500,-1216.9000000000005,False,124,10,0,True,energy_depleted
shaped,0.7,8565,3,0.985074875,500,-1602.8499999999995,False,165,13,0,True,energy_depleted
shaped,0.7,8565,4,0.980149500625,500,-1186.5999999999985,False,108,7,0,False,energy_depleted
shaped,0.7,8565,5,0.975248753121875,500,-1223.1500000000017,False,114,7,0,False,energy_depleted
shaped,0.7,8565,6,0.9703725093562656,500,-1376.0999999999997,False,109,24,1,False,energy_depleted
shaped,0.7,8565,7,0.9655206468094842,500,-1431.6,False,146,20,0,True,energy_depleted
shaped,0.7,8565,8,0.9606930435754368,500,-1175.9500000000003,False,126,0,0,False,energy_depleted
shaped,0.7,8565,9,0.9558895783575596,500,-1068.3749999999993,False,103,0,0,False,energy_depleted
shaped,0.7,8565,10,0.9511101304657719,500,-1448.699999999998,False,147,6,0,False,energy_depleted
shaped,0.7,8565,11,0.946354579813443,500,-1107.3750000000002,False,123,10,0,True,energy_depleted
shaped,0.7,8565,12,0.9416228069143757,500,-1232.5749999999998,False,114,7,0,False,energy_depleted
shaped,0.7,8565,13,0.9369146928798039,500,-1145.9750000000013,False,117,14,0,True,energy_depleted
shaped,0.7,8565,14,0.9322301194154049,500,-1352.0999999999965,False,117,18,0,False,energy_depleted
shaped,0.7,8565,15,0.9275689688183278,500,-1389.5749999999987,False,125,15,0,False,energy_depleted
shaped,0.7,8565,16,0.9229311239742362,500,-1389.174999999996,False,124,16,0,False,energy_depleted
shaped,0.7,8565,17,0.918316468354365,500,-1320.750000000001,False,147,9,0,True,energy_depleted
shaped,0.7,8565,18,0.9137248860125932,500,-1170.8249999999978,False,115,2,0,False,energy_depleted
shaped,0.7,8565,19,0.9091562615825302,500,-1232.8999999999992,False,145,2,0,True,energy_depleted
shaped,0.7,8565,20,0.9046104802746175,500,-1097.6999999999998,False,137,4,0,True,energy_depleted
shaped,0.7,8565,21,0.9000874278732445,500,-1224.999999999999,False,128,23,0,True,energy_depleted
shaped,0.7,8565,22,0.8955869907338783,500,-1678.499999999996,False,161,17,0,False,energy_depleted
shaped,0.7,8565,23,0.8911090557802088,500,-1388.7499999999995,False,134,8,0,False,energy_depleted
shaped,0.7,8565,24,0.8866535105013078,500,-1522.6999999999982,False,151,9,0,False,energy_depleted
shaped,0.7,8565,25,0.8822202429488012,500,-1158.2000000000007,False,112,7,0,True,energy_depleted
shaped,0.7,8565,26,0.8778091417340572,500,-1296.9499999999975,False,122,8,0,False,energy_depleted
shaped,0.7,8565,27,0.873420096025387,500,-1567.2249999999985,False,156,16,0,True,energy_depleted
shaped,0.7,8565,28,0.86905299554526,500,-1331.2749999999983,False,131,6,0,False,energy_depleted
shaped,0.7,8565,29,0.8647077305675337,500,-1613.5749999999985,False,168,6,0,False,energy_depleted
shaped,0.7,8565,30,0.8603841919146961,500,-981.174999999999,False,121,5,0,True,energy_depleted
shaped,0.7,8565,31,0.8560822709551226,500,-1403.4750000000015,False,145,13,0,True,energy_depleted
shaped,0.7,8565,32,0.8518018596003469,500,-1561.3749999999955,False,160,7,0,False,energy_depleted
shaped,0.7,8565,33,0.8475428503023452,500,-1392.474999999999,False,143,10,0,True,energy_depleted
shaped,0.7,8565,34,0.8433051360508335,500,-2004.949999999999,False,203,18,0,False,energy_depleted
shaped,0.7,8565,35,0.8390886103705792,500,-1556.899999999998,False,184,13,0,True,energy_depleted
shaped,0.7,8565,36,0.8348931673187264,500,-1419.1000000000015,False,149,11,0,True,energy_depleted
shaped,0.7,8565,37,0.8307187014821328,500,-1377.724999999996,False,134,8,0,False,energy_depleted
shaped,0.7,8565,38,0.826565107974722,500,-1531.4249999999963,False,141,17,0,False,energy_depleted
shaped,0.7,8565,39,0.8224322824348484,500,-1038.7499999999986,False,120,10,0,True,energy_depleted
shaped,0.7,8565,40,0.8183201210226743,500,-1814.7249999999985,False,185,14,0,False,energy_depleted
shaped,0.7,8565,41,0.8142285204175609,500,-1448.0249999999996,False,143,8,0,False,energy_depleted
shaped,0.7,8565,42,0.810157377815473,500,-1179.3999999999994,False,116,16,0,True,energy_depleted
shaped,0.7,8565,43,0.8061065909263957,500,-1578.2999999999981,False,147,18,0,False,energy_depleted
shaped,0.7,8565,44,0.8020760579717637,500,-1221.2999999999968,False,118,4,0,False,energy_depleted
shaped,0.7,8565,45,0.7980656776819048,500,-1554.724999999998,False,149,14,0,False,energy_depleted
shaped,0.7,8565,46,0.7940753492934953,500,-1267.4749999999979,False,119,7,0,False,energy_depleted
shaped,0.7,8565,47,0.7901049725470278,500,-1214.874999999998,False,113,7,0,False,energy_depleted
shaped,0.7,8565,48,0.7861544476842928,500,-1383.749999999999,False,144,2,0,False,energy_depleted
shaped,0.7,8565,49,0.7822236754458712,500,-1785.4749999999988,False,171,19,0,False,energy_depleted
shaped,0.7,17944,0,1.0,500,-1195.3750000000023,False,120,3,0,False,energy_depleted
shaped,0.7,17944,1,0.995,500,-1476.049999999999,False,131,18,0,False,energy_depleted
shaped,0.7,17944,2,0.990025,283,-312.0499999999997,True,57,3,0,True,goal_reached
shaped,0.7,17944,3,0.985074875,500,-1083.5750000000003,False,111,2,2,True,energy_depleted
shaped,0.7,17944,4,0.980149500625,500,-1649.625,False,172,6,0,False,energy_depleted
shaped,0.7,17944,5,0.975248753121875,500,-1172.124999999999,False,133,1,0,True,energy_depleted
shaped,0.7,17944,6,0.9703725093562656,500,-1167.824999999999,False,114,0,0,False,energy_depleted
shaped,0.7,17944,7,0.9655206468094842,500,-1012.975,False,85,5,0,False,energy_depleted
shaped,0.7,17944,8,0.9606930435754368,500,-1245.6499999999987,False,121,5,0,False,energy_depleted
shaped,0.7,17944,9,0.9558895783575596,500,-1340.5250000000003,False,152,4,0,True,energy_depleted
shaped,0.7,17944,10,0.9511101304657719,500,-1043.8000000000006,False,108,1,0,True,energy_depleted
shaped,0.7,17944,11,0.946354579813443,500,-1640.3999999999996,False,142,26,0,False,energy_depleted
shaped,0.7,17944,12,0.9416228069143757,500,-1430.1000000000017,False,134,11,0,False,energy_depleted
shaped,0.7,17944,13,0.9369146928798039,500,-957.975,False,102,12,0,True,energy_depleted
shaped,0.7,17944,14,0.9322301194154049,500,-1220.199999999999,False,117,4,0,False,energy_depleted
shaped,0.7,17944,15,0.9275689688183278,500,-1272.5999999999963,False,126,3,0,False,energy_depleted
shaped,0.7,17944,16,0.9229311239742362,500,-998.7000000000004,False,102,9,0,True,energy_depleted
shaped,0.7,17944,17,0.918316468354365,500,-1513.049999999999,False,156,5,0,False,energy_depleted
shaped,0.7,17944,18,0.9137248860125932,500,-1006.9249999999998,False,82,8,0,False,energy_depleted
shaped,0.7,17944,19,0.9091562615825302,500,-1408.8499999999983,False,137,8,0,False,energy_depleted
shaped,0.7,17944,20,0.9046104802746175,381,-671.0499999999998,True,91,6,0,True,goal_reached
shaped,0.7,17944,21,0.9000874278732445,500,-1693.9249999999977,False,169,13,0,False,energy_depleted
shaped,0.7,17944,22,0.8955869907338783,500,-1323.575000000004,False,140,17,0,True,energy_depleted
shaped,0.7,17944,23,0.8911090557802088,500,-1037.1749999999988,False,111,8,0,True,energy_depleted
shaped,0.7,17944,24,0.8866535105013078,500,-1159.3749999999995,False,112,4,4,False,energy_depleted
shaped,0.7,17944,25,0.8822202429488012,500,-1385.0749999999975,False,134,8,0,False,energy_depleted
shaped,0.7,17944,26,0.8778091417340572,500,-1393.6249999999993,False,156,6,0,True,energy_depleted
shaped,0.7,17944,27,0.873420096025387,500,-968.7750000000008,False,100,13,0,True,energy_depleted
shaped,0.7,17944,28,0.86905299554526,500,-1141.2999999999984,False,115,0,0,False,energy_depleted
shaped,0.7,17944,29,0.8647077305675337,500,-1338.799999999999,False,136,3,0,False,energy_depleted
shaped,0.7,17944,30,0.8603841919146961,500,-1305.5750000000007,False,144,12,0,True,energy_depleted
shaped,0.7,17944,31,0.8560822709551226,500,-1452.5749999999969,False,142,9,0,False,energy_depleted
shaped,0.7,17944,32,0.8518018596003469,500,-1290.8999999999999,False,119,9,0,False,energy_depleted
shaped,0.7,17944,33,0.8475428503023452,500,-1924.9749999999985,False,204,10,0,False,energy_depleted
shaped,0.7,17944,34,0.8433051360508335,500,-1108.1999999999994,False,125,8,0,True,energy_depleted
shaped,0.7,17944,35,0.8390886103705792,500,-1775.799999999998,False,168,21,0,False,energy_depleted
shaped,0.7,17944,36,0.8348931673187264,500,-1237.5500000000002,False,127,10,0,True,energy_depleted
shaped,0.7,17944,37,0.8307187014821328,500,-1710.3499999999985,False,198,13,0,True,energy_depleted
shaped,0.7,17944,38,0.826565107974722,500,-1796.5249999999962,False,164,25,0,False,energy_depleted
shaped,0.7,17944,39,0.8224322824348484,500,-1280.3999999999992,False,114,11,0,False,energy_depleted
shaped,0.7,17944,40,0.8183201210226743,500,-1569.8999999999985,False,146,17,0,False,energy_depleted
shaped,0.7,17944,41,0.8142285204175609,500,-1433.6250000000014,False,154,13,0,True,energy_depleted
shaped,0.7,17944,42,0.810157377815473,500,-1197.7749999999994,False,114,4,0,False,energy_depleted
shaped,0.7,17944,43,0.8061065909263957,500,-1282.2749999999971,False,129,2,0,False,energy_depleted
shaped,0.7,17944,44,0.8020760579717637,500,-1451.4749999999976,False,142,9,0,False,energy_depleted
shaped,0.7,17944,45,0.7980656776819048,500,-1462.0499999999975,False,141,9,0,False,energy_depleted
shaped,0.7,17944,46,0.7940753492934953,500,-1263.9999999999995,False,121,6,0,False,energy_depleted
shaped,0.7,17944,47,0.7901049725470278,500,-1435.8749999999952,False,128,15,0,False,energy_depleted
shaped,0.7,17944,48,0.7861544476842928,500,-1729.5999999999972,False,180,8,0,False,energy_depleted
shaped,0.7,17944,49,0.7822236754458712,500,-1690.8499999999985,False,157,21,0,False,energy_depleted
shaped,0.7,81150,0,1.0,500,-1064.9750000000015,False,104,15,0,True,energy_depleted
shaped,0.7,81150,1,0.995,500,-1045.8500000000008,False,112,4,0,True,energy_depleted
shaped,0.7,81150,2,0.990025,500,-1051.9500000000007,False,99,21,0,True,energy_depleted
shaped,0.7,81150,3,0.985074875,500,-973.774999999999,False,97,6,1,True,energy_depleted
shaped,0.7,81150,4,0.980149500625,500,-1425.5499999999986,False,131,13,0,False,energy_depleted
shaped,0.7,81150,5,0.975248753121875,500,-853.750000000001,False,89,4,0,True,energy_depleted
shaped,0.7,81150,6,0.9703725093562656,500,-1317.4750000000008,False,137,13,0,True,energy_depleted
shaped,0.7,81150,7,0.9655206468094842,500,-1082.6999999999978,False,130,14,0,True,energy_depleted
shaped,0.7,81150,8,0.9606930435754368,500,-981.9000000000002,False,110,5,0,True,energy_depleted
shaped,0.7,81150,9,0.9558895783575596,500,-1276.1000000000008,False,138,10,0,True,energy_depleted
shaped,0.7,81150,10,0.9511101304657719,500,-1705.0499999999975,False,164,17,0,False,energy_depleted
shaped,0.7,81150,11,0.946354579813443,500,-1233.7500000000005,False,143,4,0,True,energy_depleted
shaped,0.7,81150,12,0.9416228069143757,500,-1175.050000000001,False,124,6,0,True,energy_depleted
shaped,0.7,81150,13,0.9369146928798039,500,-1463.299999999998,False,147,6,0,False,energy_depleted
shaped,0.7,81150,14,0.9322301194154049,500,-1067.4250000000015,False,116,6,0,True,energy_depleted
shaped,0.7,81150,15,0.9275689688183278,500,-1068.0249999999999,False,110,13,0,True,energy_depleted
shaped,0.7,81150,16,0.9229311239742362,500,-1482.349999999999,False,142,11,0,False,energy_depleted
shaped,0.7,81150,17,0.918316468354365,500,-1749.324999999999,False,168,17,0,False,energy_depleted
shaped,0.7,81150,18,0.9137248860125932,500,-1309.2250000000013,False,151,3,0,True,energy_depleted
shaped,0.7,81150,19,0.9091562615825302,500,-1485.5750000000007,False,148,17,0,True,energy_depleted
shaped,0.7,81150,20,0.9046104802746175,500,-1330.2250000000017,False,131,5,3,False,energy_depleted
shaped,0.7,81150,21,0.9000874278732445,500,-976.5749999999995,False,119,10,0,True,energy_depleted
shaped,0.7,81150,22,0.8955869907338783,500,-1046.899999999999,False,122,8,0,True,energy_depleted
shaped,0.7,81150,23,0.8911090557802088,500,-1159.5749999999966,False,147,2,0,True,energy_depleted
shaped,0.7,81150,24,0.8866535105013078,500,-1177.0499999999972,False,110,6,0,False,energy_depleted
shaped,0.7,81150,25,0.8822202429488012,500,-1587.0749999999957,False,156,12,0,False,energy_depleted
shaped,0.7,81150,26,0.8778091417340572,500,-1180.5499999999995,False,120,16,0,True,energy_depleted
shaped,0.7,81150,27,0.873420096025387,500,-1040.974999999997,False,113,11,0,True,energy_depleted
shaped,0.7,81150,28,0.86905299554526,500,-1133.2750000000021,False,118,12,0,True,energy_depleted
shaped,0.7,81150,29,0.8647077305675337,500,-1514.774999999998,False,159,28,0,True,energy_depleted
shaped,0.7,81150,30,0.8603841919146961,500,-1540.5249999999965,False,152,11,0,False,energy_depleted
shaped,0.7,81150,31,0.8560822709551226,500,-1356.0749999999982,False,134,7,0,False,energy_depleted
shaped,0.7,81150,32,0.8518018596003469,500,-1745.4999999999968,False,169,17,0,False,energy_depleted
shaped,0.7,81150,33,0.8475428503023452,500,-1017.9249999999994,False,93,2,0,False,energy_depleted
shaped,0.7,81150,34,0.8433051360508335,500,-1608.7999999999995,False,156,13,0,False,energy_depleted
shaped,0.7,81150,35,0.8390886103705792,500,-1424.8499999999963,False,151,0,0,False,energy_depleted
shaped,0.7,81150,36,0.8348931673187264,500,-1481.8000000000018,False,173,4,0,True,energy_depleted
shaped,0.7,81150,37,0.8307187014821328,500,-1129.0249999999992,False,98,9,0,False,energy_depleted
shaped,0.7,81150,38,0.826565107974722,500,-1505.5749999999969,False,157,19,0,True,energy_depleted
shaped,0.7,81150,39,0.8224322824348484,500,-1138.149999999997,False,144,6,0,True,energy_depleted
shaped,0.7,81150,40,0.8183201210226743,500,-1379.5249999999971,False,143,3,0,False,energy_depleted
shaped,0.7,81150,41,0.8142285204175609,500,-1288.5250000000005,False,150,3,0,True,energy_depleted
shaped,0.7,81150,42,0.810157377815473,500,-1434.9499999999975,False,152,1,0,False,energy_depleted
shaped,0.7,81150,43,0.8061065909263957,500,-1013.4749999999989,False,87,5,0,False,energy_depleted
shaped,0.7,81150,44,0.8020760579717637,500,-1289.0999999999976,False,131,1,0,False,energy_depleted
shaped,0.7,81150,45,0.7980656776819048,500,-1507.825000000002,False,171,14,0,True,energy_depleted
shaped,0.7,81150,46,0.7940753492934953,500,-1359.6500000000008,False,140,23,0,True,energy_depleted
shaped,0.7,81150,47,0.7901049725470278,500,-1282.849999999999,False,127,5,0,False,energy_depleted
shaped,0.7,81150,48,0.7861544476842928,500,-1391.974999999997,False,139,5,0,False,energy_depleted
shaped,0.7,81150,49,0.7822236754458712,500,-1208.899999999996,False,108,9,0,False,energy_depleted
shaped,0.9,8565,0,1.0,500,-913.9499999999992,False,75,6,0,False,energy_depleted
shaped,0.9,8565,1,0.995,285,-492.14999999999975,True,77,4,0,True,goal_reached
shaped,0.9,8565,2,0.990025,500,-1216.9000000000005,False,124,10,0,True,energy_depleted
shaped,0.9,8565,3,0.985074875,500,-1602.8499999999995,False,165,13,0,True,energy_depleted
shaped,0.9,8565,4,0.980149500625,500,-1186.5999999999985,False,108,7,0,False,energy_depleted
shaped,0.9,8565,5,0.975248753121875,500,-1223.1500000000017,False,114,7,0,False,energy_depleted
shaped,0.9,8565,6,0.9703725093562656,500,-1376.0999999999997,False,109,24,1,False,energy_depleted
shaped,0.9,8565,7,0.9655206468094842,500,-1431.6,False,146,20,0,True,energy_depleted
shaped,0.9,8565,8,0.9606930435754368,500,-1175.9500000000003,False,126,0,0,False,energy_depleted
shaped,0.9,8565,9,0.9558895783575596,500,-1068.3749999999993,False,103,0,0,False,energy_depleted
shaped,0.9,8565,10,0.9511101304657719,500,-1448.699999999998,False,147,6,0,False,energy_depleted
shaped,0.9,8565,11,0.946354579813443,500,-1107.3750000000002,False,123,10,0,True,energy_depleted
shaped,0.9,8565,12,0.9416228069143757,500,-1232.5749999999998,False,114,7,0,False,energy_depleted
shaped,0.9,8565,13,0.9369146928798039,500,-1145.9750000000013,False,117,14,0,True,energy_depleted
shaped,0.9,8565,14,0.9322301194154049,500,-1441.7249999999947,False,125,21,0,False,energy_depleted
shaped,0.9,8565,15,0.9275689688183278,500,-1389.5749999999987,False,125,15,0,False,energy_depleted
shaped,0.9,8565,16,0.9229311239742362,500,-1403.299999999996,False,126,16,0,False,energy_depleted
shaped,0.9,8565,17,0.918316468354365,500,-1320.750000000001,False,147,9,0,True,energy_depleted
shaped,0.9,8565,18,0.9137248860125932,500,-1138.0999999999979,False,111,2,0,False,energy_depleted
shaped,0.9,8565,19,0.9091562615825302,500,-1232.8999999999992,False,145,2,0,True,energy_depleted
shaped,0.9,8565,20,0.9046104802746175,500,-1097.6999999999998,False,137,4,0,True,energy_depleted
shaped,0.9,8565,21,0.9000874278732445,500,-1316.8249999999985,False,136,26,0,True,energy_depleted
shaped,0.9,8565,22,0.8955869907338783,500,-1663.549999999996,False,159,17,0,False,energy_depleted
shaped,0.9,8565,23,0.8911090557802088,500,-1388.7499999999995,False,134,8,0,False,energy_depleted
shaped,0.9,8565,24,0.8866535105013078,500,-1522.6999999999982,False,151,9,0,False,energy_depleted
shaped,0.9,8565,25,0.8822202429488012,500,-1158.2000000000007,False,112,7,0,True,energy_depleted
shaped,0.9,8565,26,0.8778091417340572,500,-1297.5249999999974,False,122,8,0,False,energy_depleted
shaped,0.9,8565,27,0.873420096025387,500,-1582.2749999999985,False,158,16,0,True,energy_depleted
shaped,0.9,8565,28,0.86905299554526,500,-1145.099999999999,False,115,0,0,False,energy_depleted
shaped,0.9,8565,29,0.8647077305675337,500,-1614.3749999999984,False,168,6,0,False,energy_depleted
shaped,0.9,8565,30,0.8603841919146961,500,-996.7499999999991,False,123,5,0,True,energy_depleted
shaped,0.9,8565,31,0.8560822709551226,500,-1373.7750000000012,False,141,13,0,True,energy_depleted
shaped,0.9,8565,32,0.8518018596003469,500,-1561.3749999999955,False,160,7,0,False,energy_depleted
shaped,0.9,8565,33,0.8475428503023452,500,-1344.8749999999993,False,141,7,0,True,energy_depleted
shaped,0.9,8565,34,0.8433051360508335,500,-2069.474999999999,False,217,15,0,False,energy_depleted
shaped,0.9,8565,35,0.8390886103705792,500,-1555.024999999998,False,184,13,0,True,energy_depleted
shaped,0.9,8565,36,0.8348931673187264,500,-1268.6999999999982,False,120,6,0,False,energy_depleted
shaped,0.9,8565,37,0.8307187014821328,500,-1350.8249999999966,False,138,3,0,False,energy_depleted
shaped,0.9,8565,38,0.826565107974722,500,-1511.8749999999968,False,131,22,0,False,energy_depleted
shaped,0.9,8565,39,0.8224322824348484,500,-1385.0499999999988,False,136,6,0,False,energy_depleted
shaped,0.9,8565,40,0.8183201210226743,500,-1359.9500000000025,False,158,4,0,True,energy_depleted
shaped,0.9,8565,41,0.8142285204175609,500,-1478.924999999999,False,147,8,0,False,energy_depleted
shaped,0.9,8565,42,0.810157377815473,500,-1169.9249999999993,False,116,15,0,True,energy_depleted
shaped,0.9,8565,43,0.8061065909263957,500,-1642.9749999999976,False,155,19,0,False,energy_depleted
shaped,0.9,8565,44,0.8020760579717637,500,-1192.9999999999977,False,114,4,0,False,energy_depleted
shaped,0.9,8565,45,0.7980656776819048,500,-1559.0999999999974,False,147,16,0,False,energy_depleted
shaped,0.9,8565,46,0.7940753492934953,500,-1276.1499999999976,False,117,9,0,False,energy_depleted
shaped,0.9,8565,47,0.7901049725470278,500,-1305.849999999997,False,127,6,0,False,energy_depleted
shaped,0.9,8565,48,0.7861544476842928,500,-1334.0499999999993,False,130,7,0,False,energy_depleted
shaped,0.9,8565,49,0.7822236754458712,500,-1748.1999999999975,False,151,29,0,False,energy_depleted
shaped,0.9,17944,0,1.0,500,-1195.3750000000023,False,120,3,0,False,energy_depleted
shaped,0.9,17944,1,0.995,500,-1476.049999999999,False,131,18,0,False,energy_depleted
shaped,0.9,17944,2,0.990025,283,-312.0499999999997,True,57,3,0,True,goal_reached
shaped,0.9,17944,3,0.985074875,500,-1083.5750000000003,False,111,2,2,True,energy_depleted
shaped,0.9,17944,4,0.980149500625,500,-1649.625,False,172,6,0,False,energy_depleted
shaped,0.9,17944,5,0.975248753121875,500,-1172.124999999999,False,133,1,0,True,energy_depleted
shaped,0.9,17944,6,0.9703725093562656,500,-1167.824999999999,False,114,0,0,False,energy_depleted
shaped,0.9,17944,7,0.9655206468094842,500,-1012.975,False,85,5,0,False,energy_depleted
shaped,0.9,17944,8,0.9606930435754368,500,-1245.6499999999987,False,121,5,0,False,energy_depleted
shaped,0.9,17944,9,0.9558895783575596,500,-1340.5250000000003,False,152,4,0,True,energy_depleted
shaped,0.9,17944,10,0.9511101304657719,500,-1043.8000000000006,False,108,1,0,True,energy_depleted
shaped,0.9,17944,11,0.946354579813443,500,-1640.3999999999996,False,142,26,0,False,energy_depleted
shaped,0.9,17944,12,0.9416228069143757,500,-1430.1000000000017,False,134,11,0,False,energy_depleted
shaped,0.9,17944,13,0.9369146928798039,500,-956.9250000000002,False,102,12,0,True,energy_depleted
shaped,0.9,17944,14,0.9322301194154049,500,-1220.449999999999,False,117,4,0,False,energy_depleted
shaped,0.9,17944,15,0.9275689688183278,500,-1287.249999999996,False,128,3,0,False,energy_depleted
shaped,0.9,17944,16,0.9229311239742362,500,-998.7000000000004,False,102,9,0,True,energy_depleted
shaped,0.9,17944,17,0.918316468354365,500,-1513.049999999999,False,156,5,0,False,energy_depleted
shaped,0.9,17944,18,0.9137248860125932,500,-1049.8499999999997,False,92,5,0,False,energy_depleted
shaped,0.9,17944,19,0.9091562615825302,500,-1408.8499999999983,False,137,8,0,False,energy_depleted
shaped,0.9,17944,20,0.9046104802746175,381,-700.475,True,95,6,0,True,goal_reached
shaped,0.9,17944,21,0.9000874278732445,500,-1708.9749999999976,False,171,13,0,False,energy_depleted
shaped,0.9,17944,22,0.8955869907338783,500,-1323.575000000004,False,140,17,0,True,energy_depleted
shaped,0.9,17944,23,0.8911090557802088,500,-1037.1749999999988,False,111,8,0,True,energy_depleted
shaped,0.9,17944,24,0.8866535105013078,500,-1174.4250000000002,False,114,4,4,False,energy_depleted
shaped,0.9,17944,25,0.8822202429488012,500,-1385.0749999999975,False,134,8,0,False,energy_depleted
shaped,0.9,17944,26,0.8778091417340572,500,-1408.1749999999995,False,158,6,0,True,energy_depleted
shaped,0.9,17944,27,0.873420096025387,500,-968.7250000000007,False,100,13,0,True,energy_depleted
shaped,0.9,17944,28,0.86905299554526,500,-1156.3499999999983,False,117,0,0,False,energy_depleted
shaped,0.9,17944,29,0.8647077305675337,500,-1307.8749999999989,False,132,3,0,False,energy_depleted
shaped,0.9,17944,30,0.8603841919146961,500,-1290.1750000000013,False,146,9,0,True,energy_depleted
shaped,0.9,17944,31,0.8560822709551226,500,-1310.9999999999986,False,132,4,0,False,energy_depleted
shaped,0.9,17944,32,0.8518018596003469,500,-1305.7249999999997,False,121,9,0,False,energy_depleted
shaped,0.9,17944,33,0.8475428503023452,500,-1956.0249999999987,False,200,15,0,False,energy_depleted
shaped,0.9,17944,34,0.8433051360508335,500,-1138.0499999999981,False,129,8,0,True,energy_depleted
shaped,0.9,17944,35,0.8390886103705792,500,-1775.799999999998,False,168,21,0,False,energy_depleted
shaped,0.9,17944,36,0.8348931673187264,500,-1298.9500000000005,False,135,10,0,True,energy_depleted
shaped,0.9,17944,37,0.8307187014821328,500,-1724.9249999999972,False,170,15,0,False,energy_depleted
shaped,0.9,17944,38,0.826565107974722,500,-1675.6249999999957,False,145,27,0,False,energy_depleted
shaped,0.9,17944,39,0.8224322824348484,500,-1384.6999999999982,False,132,9,0,False,energy_depleted
shaped,0.9,17944,40,0.8183201210226743,500,-1303.674999999999,False,124,8,0,False,energy_depleted
shaped,0.9,17944,41,0.8142285204175609,500,-1420.2500000000014,False,152,13,0,True,energy_depleted
shaped,0.9,17944,42,0.810157377815473,500,-1316.449999999998,False,130,4,0,False,energy_depleted
shaped,0.9,17944,43,0.8061065909263957,500,-1215.0499999999972,False,121,1,0,False,energy_depleted
shaped,0.9,17944,44,0.8020760579717637,500,-1450.2499999999973,False,142,9,0,False,energy_depleted
shaped,0.9,17944,45,0.7980656776819048,500,-1206.7499999999977,False,104,12,0,False,energy_depleted
shaped,0.9,17944,46,0.7940753492934953,500,-983.9249999999989,False,130,6,0,True,energy_depleted
shaped,0.9,17944,47,0.7901049725470278,500,-1392.8999999999967,False,130,10,0,False,energy_depleted
shaped,0.9,17944,48,0.7861544476842928,500,-1699.574999999997,False,165,15,0,False,energy_depleted
shaped,0.9,17944,49,0.7822236754458712,500,-1181.9500000000025,False,122,2,0,False,energy_depleted
shaped,0.9,81150,0,1.0,500,-1064.9750000000015,False,104,15,0,True,energy_depleted
