episode,step,r,c,has_key,energy,action,E
4900,33,8,12,1,33,3,0.3340125638760227
4900,33,8,13,1,32,3,0.3906579694456406
4900,33,8,14,1,31,2,0.45690990578437496
4900,33,7,14,1,30,2,0.5343975506249999
4900,33,7,13,1,29,1,0.6250263749999999
4900,33,8,13,1,28,1,0.7310249999999999
4900,33,9,13,1,27,3,0.855
4900,34,1,1,0,60,3,0.004157325369164857
4900,34,1,2,0,59,3,0.004862368852824394
4900,34,1,3,0,58,2,0.005686981114414496
4900,34,1,2,0,57,1,0.006651439899899995
4900,34,2,2,0,56,3,0.007779461871228065
4900,34,2,3,0,55,1,0.00909878581430183
4900,34,3,3,0,54,2,0.010641854753569392
4900,34,3,2,0,53,0,0.012446613746864786
4900,34,2,2,0,52,3,0.014557442978789224
4900,34,1,2,0,51,3,0.01702624909799909
4900,34,1,3,0,50,3,0.01991374163508666
4900,34,1,4,0,49,1,0.023290925888990247
4900,34,2,4,0,48,3,0.027240848992971047
4900,34,2,5,0,47,0,0.03186064209704216
4900,34,2,5,0,46,1,0.03726390888542943
4900,34,3,5,0,45,1,0.043583519164244945
4900,34,4,5,0,44,1,0.05097487621549116
4900,34,5,5,0,43,1,0.059619738263732354
4900,34,6,5,0,42,0,0.06973068802775714
4900,34,6,6,1,41,3,0.08155636026638262
4900,34,6,7,1,40,3,0.09538755586711417
4900,34,6,8,1,39,3,0.11156439282703412
4900,34,6,9,1,38,3,0.13048466997313932
4900,34,6,10,1,37,1,0.15261364909139102
4900,34,7,10,1,36,1,0.17849549601332285
4900,34,7,11,1,35,3,0.20876666200388638
4900,34,7,12,1,34,1,0.24417153450746945
4900,34,8,12,1,33,3,0.28558074211399936
4900,34,8,13,1,32,3,0.3340125638760227
4900,34,8,14,1,31,2,0.3906579694456406
4900,34,7,14,1,30,2,0.45690990578437496
4900,34,7,13,1,29,1,0.5343975506249999
4900,34,8,13,1,28,1,0.6250263749999999
4900,34,9,13,1,27,3,0.7310249999999999
4900,34,9,14,1,26,3,0.855
4900,35,1,1,0,60,3,0.0035545131906359524
4900,35,1,2,0,59,3,0.004157325369164857
4900,35,1,3,0,58,2,0.004862368852824394
4900,35,1,2,0,57,1,0.005686981114414496
4900,35,2,2,0,56,3,0.006651439899899995
4900,35,2,3,0,55,1,0.007779461871228065
4900,35,3,3,0,54,2,0.00909878581430183
4900,35,3,2,0,53,0,0.010641854753569392
4900,35,2,2,0,52,3,0.012446613746864786
4900,35,1,2,0,51,3,0.014557442978789224
4900,35,1,3,0,50,3,0.01702624909799909
4900,35,1,4,0,49,1,0.01991374163508666
4900,35,2,4,0,48,3,0.023290925888990247
4900,35,2,5,0,47,0,0.027240848992971047
4900,35,2,5,0,46,1,0.03186064209704216
4900,35,3,5,0,45,1,0.03726390888542943
4900,35,4,5,0,44,1,0.043583519164244945
4900,35,5,5,0,43,1,0.05097487621549116
4900,35,6,5,0,42,0,0.059619738263732354
4900,35,6,6,1,41,3,0.06973068802775714
4900,35,6,7,1,40,3,0.08155636026638262
4900,35,6,8,1,39,3,0.09538755586711417
4900,35,6,9,1,38,3,0.11156439282703412
4900,35,6,10,1,37,1,0.13048466997313932
4900,35,7,10,1,36,1,0.15261364909139102
4900,35,7,11,1,35,3,0.17849549601332285
4900,35,7,12,1,34,1,0.20876666200388638
4900,35,8,12,1,33,3,0.24417153450746945
4900,35,8,13,1,32,3,0.28558074211399936
4900,35,8,14,1,31,2,0.3340125638760227
4900,35,7,14,1,30,2,0.3906579694456406
4900,35,7,13,1,29,1,0.45690990578437496
4900,35,8,13,1,28,1,0.5343975506249999
4900,35,9,13,1,27,3,0.6250263749999999
4900,35,9,14,1,26,3,0.7310249999999999
4900,35,9,15,1,25,1,0.855
4900,36,1,1,0,60,3,0.0030391087779937393
4900,36,1,2,0,59,3,0.0035545131906359524
4900,36,1,3,0,58,2,0.004157325369164857
4900,36,1,2,0,57,1,0.004862368852824394
4900,36,2,2,0,56,3,0.005686981114414496
4900,36,2,3,0,55,1,0.006651439899899995
4900,36,3,3,0,54,2,0.007779461871228065
4900,36,3,2,0,53,0,0.00909878581430183
4900,36,2,2,0,52,3,0.010641854753569392
4900,36,1,2,0,51,3,0.012446613746864786
4900,36,1,3,0,50,3,0.014557442978789224
4900,36,1,4,0,49,1,0.01702624909799909
4900,36,2,4,0,48,3,0.01991374163508666
4900,36,2,5,0,47,0,0.023290925888990247
4900,36,2,5,0,46,1,0.027240848992971047
4900,36,3,5,0,45,1,0.03186064209704216
4900,36,4,5,0,44,1,0.03726390888542943
4900,36,5,5,0,43,1,0.043583519164244945
4900,36,6,5,0,42,0,0.05097487621549116
4900,36,6,6,1,41,3,0.059619738263732354
4900,36,6,7,1,40,3,0.06973068802775714
4900,36,6,8,1,39,3,0.08155636026638262
4900,36,6,9,1,38,3,0.09538755586711417
4900,36,6,10,1,37,1,0.11156439282703412
4900,36,7,10,1,36,1,0.13048466997313932
4900,36,7,11,1,35,3,0.15261364909139102
4900,36,7,12,1,34,1,0.17849549601332285
4900,36,8,12,1,33,3,0.20876666200388638
4900,36,8,13,1,32,3,0.24417153450746945
4900,36,8,14,1,31,2,0.28558074211399936
4900,36,7,14,1,30,2,0.3340125638760227
4900,36,7,13,1,29,1,0.3906579694456406
4900,36,8,13,1,28,1,0.45690990578437496
4900,36,9,13,1,27,3,0.5343975506249999
4900,36,9,14,1,26,3,0.6250263749999999
4900,36,9,15,1,25,1,0.7310249999999999
4900,36,9,15,1,24,1,0.855
4900,37,1,1,0,60,3,0.002598438005184647
4900,37,1,2,0,59,3,0.0030391087779937393
4900,37,1,3,0,58,2,0.0035545131906359524
4900,37,1,2,0,57,1,0.004157325369164857
4900,37,2,2,0,56,3,0.004862368852824394
4900,37,2,3,0,55,1,0.005686981114414496
4900,37,3,3,0,54,2,0.006651439899899995
4900,37,3,2,0,53,0,0.007779461871228065
4900,37,2,2,0,52,3,0.00909878581430183
4900,37,1,2,0,51,3,0.010641854753569392
4900,37,1,3,0,50,3,0.012446613746864786
4900,37,1,4,0,49,1,0.014557442978789224
4900,37,2,4,0,48,3,0.01702624909799909
4900,37,2,5,0,47,0,0.01991374163508666
4900,37,2,5,0,46,1,0.023290925888990247
4900,37,3,5,0,45,1,0.027240848992971047
4900,37,4,5,0,44,1,0.03186064209704216
4900,37,5,5,0,43,1,0.03726390888542943
4900,37,6,5,0,42,0,0.043583519164244945
4900,37,6,6,1,41,3,0.05097487621549116
4900,37,6,7,1,40,3,0.059619738263732354
4900,37,6,8,1,39,3,0.06973068802775714
4900,37,6,9,1,38,3,0.08155636026638262
4900,37,6,10,1,37,1,0.09538755586711417
4900,37,7,10,1,36,1,0.11156439282703412
4900,37,7,11,1,35,3,0.13048466997313932
4900,37,7,12,1,34,1,0.15261364909139102
4900,37,8,12,1,33,3,0.17849549601332285
4900,37,8,13,1,32,3,0.20876666200388638
4900,37,8,14,1,31,2,0.24417153450746945
4900,37,7,14,1,30,2,0.28558074211399936
4900,37,7,13,1,29,1,0.3340125638760227
4900,37,8,13,1,28,1,0.3906579694456406
4900,37,9,13,1,27,3,0.45690990578437496
4900,37,9,14,1,26,3,0.5343975506249999
4900,37,9,15,1,25,1,0.6250263749999999
4900,37,9,15,1,24,1,0.7310249999999999
4900,37,9,16,1,23,3,0.855
4900,38,1,1,0,60,3,0.0022216644944328735
4900,38,1,2,0,59,3,0.002598438005184647
4900,38,1,3,0,58,2,0.0030391087779937393
4900,38,1,2,0,57,1,0.0035545131906359524
4900,38,2,2,0,56,3,0.004157325369164857
4900,38,2,3,0,55,1,0.004862368852824394
4900,38,3,3,0,54,2,0.005686981114414496
4900,38,3,2,0,53,0,0.006651439899899995
4900,38,2,2,0,52,3,0.007779461871228065
4900,38,1,2,0,51,3,0.00909878581430183
4900,38,1,3,0,50,3,0.010641854753569392
4900,38,1,4,0,49,1,0.012446613746864786
4900,38,2,4,0,48,3,0.014557442978789224
4900,38,2,5,0,47,0,0.01702624909799909
4900,38,2,5,0,46,1,0.01991374163508666
4900,38,3,5,0,45,1,0.023290925888990247
4900,38,4,5,0,44,1,0.027240848992971047
4900,38,5,5,0,43,1,0.03186064209704216
4900,38,6,5,0,42,0,0.03726390888542943
4900,38,6,6,1,41,3,0.043583519164244945
4900,38,6,7,1,40,3,0.05097487621549116
4900,38,6,8,1,39,3,0.059619738263732354
4900,38,6,9,1,38,3,0.06973068802775714
4900,38,6,10,1,37,1,0.08155636026638262
4900,38,7,10,1,36,1,0.09538755586711417
4900,38,7,11,1,35,3,0.11156439282703412
4900,38,7,12,1,34,1,0.13048466997313932
4900,38,8,12,1,33,3,0.15261364909139102
4900,38,8,13,1,32,3,0.17849549601332285
4900,38,8,14,1,31,2,0.20876666200388638
4900,38,7,14,1,30,2,0.24417153450746945
4900,38,7,13,1,29,1,0.28558074211399936
4900,38,8,13,1,28,1,0.3340125638760227
4900,38,9,13,1,27,3,0.3906579694456406
4900,38,9,14,1,26,3,0.45690990578437496
4900,38,9,15,1,25,1,0.5343975506249999
4900,38,9,15,1,24,1,0.6250263749999999
4900,38,9,16,1,23,3,0.7310249999999999
4900,38,9,17,1,22,0,0.855
4900,39,1,1,0,60,3,0.0018995231427401068
4900,39,1,2,0,59,3,0.0022216644944328735
4900,39,1,3,0,58,2,0.002598438005184647
4900,39,1,2,0,57,1,0.0030391087779937393
4900,39,2,2,0,56,3,0.0035545131906359524
4900,39,2,3,0,55,1,0.004157325369164857
4900,39,3,3,0,54,2,0.004862368852824394
4900,39,3,2,0,53,0,0.005686981114414496
4900,39,2,2,0,52,3,0.006651439899899995
4900,39,1,2,0,51,3,0.007779461871228065
4900,39,1,3,0,50,3,0.00909878581430183
4900,39,1,4,0,49,1,0.010641854753569392
4900,39,2,4,0,48,3,0.012446613746864786
4900,39,2,5,0,47,0,0.014557442978789224
4900,39,2,5,0,46,1,0.01702624909799909
4900,39,3,5,0,45,1,0.01991374163508666
4900,39,4,5,0,44,1,0.023290925888990247
4900,39,5,5,0,43,1,0.027240848992971047
4900,39,6,5,0,42,0,0.03186064209704216
4900,39,6,6,1,41,3,0.03726390888542943
4900,39,6,7,1,40,3,0.043583519164244945
4900,39,6,8,1,39,3,0.05097487621549116
4900,39,6,9,1,38,3,0.059619738263732354
4900,39,6,10,1,37,1,0.06973068802775714
4900,39,7,10,1,36,1,0.08155636026638262
4900,39,7,11,1,35,3,0.09538755586711417
4900,39,7,12,1,34,1,0.11156439282703412
4900,39,8,12,1,33,3,0.13048466997313932
4900,39,8,13,1,32,3,0.15261364909139102
4900,39,8,14,1,31,2,0.17849549601332285
4900,39,7,14,1,30,2,0.20876666200388638
4900,39,7,13,1,29,1,0.24417153450746945
4900,39,8,13,1,28,1,0.28558074211399936
4900,39,9,13,1,27,3,0.3340125638760227
4900,39,9,14,1,26,3,0.3906579694456406
4900,39,9,15,1,25,1,0.45690990578437496
4900,39,9,15,1,24,1,0.5343975506249999
4900,39,9,16,1,23,3,0.6250263749999999
4900,39,9,17,1,22,0,0.7310249999999999
4900,39,8,17,1,21,1,0.855
4900,40,1,1,0,60,3,0.0016240922870427914
4900,40,1,2,0,59,3,0.0018995231427401068
4900,40,1,3,0,58,2,0.0022216644944328735
4900,40,1,2,0,57,1,0.002598438005184647
4900,40,2,2,0,56,3,0.0030391087779937393
4900,40,2,3,0,55,1,0.0035545131906359524
4900,40,3,3,0,54,2,0.004157325369164857
4900,40,3,2,0,53,0,0.004862368852824394
4900,40,2,2,0,52,3,0.005686981114414496
4900,40,1,2,0,51,3,0.006651439899899995
4900,40,1,3,0,50,3,0.007779461871228065
4900,40,1,4,0,49,1,0.00909878581430183
4900,40,2,4,0,48,3,0.010641854753569392
4900,40,2,5,0,47,0,0.012446613746864786
4900,40,2,5,0,46,1,0.014557442978789224
4900,40,3,5,0,45,1,0.01702624909799909
4900,40,4,5,0,44,1,0.01991374163508666
4900,40,5,5,0,43,1,0.023290925888990247
4900,40,6,5,0,42,0,0.027240848992971047
4900,40,6,6,1,41,3,0.03186064209704216
4900,40,6,7,1,40,3,0.03726390888542943
4900,40,6,8,1,39,3,0.043583519164244945
4900,40,6,9,1,38,3,0.05097487621549116
4900,40,6,10,1,37,1,0.059619738263732354
4900,40,7,10,1,36,1,0.06973068802775714
4900,40,7,11,1,35,3,0.08155636026638262
4900,40,7,12,1,34,1,0.09538755586711417
4900,40,8,12,1,33,3,0.11156439282703412
4900,40,8,13,1,32,3,0.13048466997313932
4900,40,8,14,1,31,2,0.15261364909139102
4900,40,7,14,1,30,2,0.17849549601332285
4900,40,7,13,1,29,1,0.20876666200388638
4900,40,8,13,1,28,1,0.24417153450746945
4900,40,9,13,1,27,3,0.28558074211399936
4900,40,9,14,1,26,3,0.3340125638760227
4900,40,9,15,1,25,1,0.3906579694456406
4900,40,9,15,1,24,1,0.45690990578437496
4900,40,9,16,1,23,3,0.5343975506249999
4900,40,9,17,1,22,0,0.6250263749999999
4900,40,8,17,1,21,1,0.7310249999999999
4900,40,9,17,1,20,2,0.855
4900,41,1,1,0,60,3,0.0013885989054215867
4900,41,1,2,0,59,3,0.0016240922870427914
4900,41,1,3,0,58,2,0.0018995231427401068
4900,41,1,2,0,57,1,0.0022216644944328735
4900,41,2,2,0,56,3,0.002598438005184647
4900,41,2,3,0,55,1,0.0030391087779937393
4900,41,3,3,0,54,2,0.0035545131906359524
4900,41,3,2,0,53,0,0.004157325369164857
4900,41,2,2,0,52,3,0.004862368852824394
4900,41,1,2,0,51,3,0.005686981114414496
4900,41,1,3,0,50,3,0.006651439899899995
4900,41,1,4,0,49,1,0.007779461871228065
4900,41,2,4,0,48,3,0.00909878581430183
4900,41,2,5,0,47,0,0.010641854753569392
4900,41,2,5,0,46,1,0.012446613746864786
4900,41,3,5,0,45,1,0.014557442978789224
4900,41,4,5,0,44,1,0.01702624909799909
4900,41,5,5,0,43,1,0.01991374163508666
4900,41,6,5,0,42,0,0.023290925888990247
4900,41,6,6,1,41,3,0.027240848992971047
4900,41,6,7,1,40,3,0.03186064209704216
4900,41,6,8,1,39,3,0.03726390888542943
4900,41,6,9,1,38,3,0.043583519164244945
4900,41,6,10,1,37,1,0.05097487621549116
4900,41,7,10,1,36,1,0.059619738263732354
4900,41,7,11,1,35,3,0.06973068802775714
4900,41,7,12,1,34,1,0.08155636026638262
4900,41,8,12,1,33,3,0.09538755586711417
4900,41,8,13,1,32,3,0.11156439282703412
4900,41,8,14,1,31,2,0.13048466997313932
4900,41,7,14,1,30,2,0.15261364909139102
4900,41,7,13,1,29,1,0.17849549601332285
4900,41,8,13,1,28,1,0.20876666200388638
4900,41,9,13,1,27,3,0.24417153450746945
4900,41,9,14,1,26,3,0.28558074211399936
4900,41,9,15,1,25,1,0.3340125638760227
4900,41,9,15,1,24,1,0.3906579694456406
4900,41,9,16,1,23,3,0.45690990578437496
4900,41,9,17,1,22,0,0.5343975506249999
4900,41,8,17,1,21,1,0.6250263749999999
4900,41,9,17,1,20,2,0.7310249999999999
4900,41,9,16,1,19,2,0.855
4900,42,1,1,0,60,3,0.0011872520641354567
4900,42,1,2,0,59,3,0.0013885989054215867
4900,42,1,3,0,58,2,0.0016240922870427914
4900,42,1,2,0,57,1,0.0018995231427401068
4900,42,2,2,0,56,3,0.0022216644944328735
4900,42,2,3,0,55,1,0.002598438005184647
4900,42,3,3,0,54,2,0.0030391087779937393
4900,42,3,2,0,53,0,0.0035545131906359524
4900,42,2,2,0,52,3,0.004157325369164857
4900,42,1,2,0,51,3,0.004862368852824394
4900,42,1,3,0,50,3,0.005686981114414496
4900,42,1,4,0,49,1,0.006651439899899995
4900,42,2,4,0,48,3,0.007779461871228065
4900,42,2,5,0,47,0,0.00909878581430183
4900,42,2,5,0,46,1,0.010641854753569392
4900,42,3,5,0,45,1,0.012446613746864786
4900,42,4,5,0,44,1,0.014557442978789224
4900,42,5,5,0,43,1,0.01702624909799909
4900,42,6,5,0,42,0,0.01991374163508666
4900,42,6,6,1,41,3,0.023290925888990247
4900,42,6,7,1,40,3,0.027240848992971047
4900,42,6,8,1,39,3,0.03186064209704216
4900,42,6,9,1,38,3,0.03726390888542943
4900,42,6,10,1,37,1,0.043583519164244945
4900,42,7,10,1,36,1,0.05097487621549116
4900,42,7,11,1,35,3,0.059619738263732354
4900,42,7,12,1,34,1,0.06973068802775714
4900,42,8,12,1,33,3,0.08155636026638262
4900,42,8,13,1,32,3,0.09538755586711417
4900,42,8,14,1,31,2,0.11156439282703412
4900,42,7,14,1,30,2,0.13048466997313932
4900,42,7,13,1,29,1,0.15261364909139102
4900,42,8,13,1,28,1,0.17849549601332285
4900,42,9,13,1,27,3,0.20876666200388638
4900,42,9,14,1,26,3,0.24417153450746945
4900,42,9,15,1,25,1,0.28558074211399936
4900,42,9,15,1,24,1,0.3340125638760227
4900,42,9,16,1,23,3,0.3906579694456406
4900,42,9,17,1,22,0,0.45690990578437496
4900,42,8,17,1,21,1,0.5343975506249999
4900,42,9,17,1,20,2,0.6250263749999999
4900,42,9,16,1,19,2,0.7310249999999999
4900,42,9,15,1,18,0,0.855
4900,43,1,1,0,60,3,0.0010151005148358154
4900,43,1,2,0,59,3,0.0011872520641354567
4900,43,1,3,0,58,2,0.0013885989054215867
4900,43,1,2,0,57,1,0.0016240922870427914
4900,43,2,2,0,56,3,0.0018995231427401068
4900,43,2,3,0,55,1,0.0022216644944328735
4900,43,3,3,0,54,2,0.002598438005184647
4900,43,3,2,0,53,0,0.0030391087779937393
4900,43,2,2,0,52,3,0.0035545131906359524
4900,43,1,2,0,51,3,0.004157325369164857
4900,43,1,3,0,50,3,0.004862368852824394
4900,43,1,4,0,49,1,0.005686981114414496
4900,43,2,4,0,48,3,0.006651439899899995
4900,43,2,5,0,47,0,0.007779461871228065
4900,43,2,5,0,46,1,0.00909878581430183
4900,43,3,5,0,45,1,0.010641854753569392
4900,43,4,5,0,44,1,0.012446613746864786
4900,43,5,5,0,43,1,0.014557442978789224
4900,43,6,5,0,42,0,0.01702624909799909
4900,43,6,6,1,41,3,0.01991374163508666
4900,43,6,7,1,40,3,0.023290925888990247
4900,43,6,8,1,39,3,0.027240848992971047
4900,43,6,9,1,38,3,0.03186064209704216
4900,43,6,10,1,37,1,0.03726390888542943
4900,43,7,10,1,36,1,0.043583519164244945
4900,43,7,11,1,35,3,0.05097487621549116
4900,43,7,12,1,34,1,0.059619738263732354
4900,43,8,12,1,33,3,0.06973068802775714
4900,43,8,13,1,32,3,0.08155636026638262
4900,43,8,14,1,31,2,0.09538755586711417
4900,43,7,14,1,30,2,0.11156439282703412
4900,43,7,13,1,29,1,0.13048466997313932
4900,43,8,13,1,28,1,0.15261364909139102
4900,43,9,13,1,27,3,0.17849549601332285
4900,43,9,14,1,26,3,0.20876666200388638
4900,43,9,15,1,25,1,0.24417153450746945
4900,43,9,15,1,24,1,0.28558074211399936
4900,43,9,16,1,23,3,0.3340125638760227
4900,43,9,17,1,22,0,0.3906579694456406
4900,43,8,17,1,21,1,0.45690990578437496
4900,43,9,17,1,20,2,0.5343975506249999
4900,43,9,16,1,19,2,0.6250263749999999
4900,43,9,15,1,18,0,0.7310249999999999
4900,43,9,14,1,17,0,0.855
4900,44,1,1,0,60,3,0.0008679109401846222
4900,44,1,2,0,59,3,0.0010151005148358154
4900,44,1,3,0,58,2,0.0011872520641354567
4900,44,1,2,0,57,1,0.0013885989054215867
4900,44,2,2,0,56,3,0.0016240922870427914
4900,44,2,3,0,55,1,0.0018995231427401068
4900,44,3,3,0,54,2,0.0022216644944328735
4900,44,3,2,0,53,0,0.002598438005184647
4900,44,2,2,0,52,3,0.0030391087779937393
4900,44,1,2,0,51,3,0.0035545131906359524
4900,44,1,3,0,50,3,0.004157325369164857
4900,44,1,4,0,49,1,0.004862368852824394
4900,44,2,4,0,48,3,0.005686981114414496
4900,44,2,5,0,47,0,0.006651439899899995
4900,44,2,5,0,46,1,0.007779461871228065
4900,44,3,5,0,45,1,0.00909878581430183
4900,44,4,5,0,44,1,0.010641854753569392
4900,44,5,5,0,43,1,0.012446613746864786
4900,44,6,5,0,42,0,0.014557442978789224
4900,44,6,6,1,41,3,0.01702624909799909
4900,44,6,7,1,40,3,0.01991374163508666
4900,44,6,8,1,39,3,0.023290925888990247
4900,44,6,9,1,38,3,0.027240848992971047
4900,44,6,10,1,37,1,0.03186064209704216
4900,44,7,10,1,36,1,0.03726390888542943
4900,44,7,11,1,35,3,0.043583519164244945
4900,44,7,12,1,34,1,0.05097487621549116
4900,44,8,12,1,33,3,0.059619738263732354
4900,44,8,13,1,32,3,0.06973068802775714
4900,44,8,14,1,31,2,0.08155636026638262
4900,44,7,14,1,30,2,0.09538755586711417
4900,44,7,13,1,29,1,0.11156439282703412
4900,44,8,13,1,28,1,0.13048466997313932
4900,44,9,13,1,27,3,0.15261364909139102
4900,44,9,14,1,26,3,0.17849549601332285
4900,44,9,15,1,25,1,0.20876666200388638
4900,44,9,15,1,24,1,0.24417153450746945
4900,44,9,16,1,23,3,0.28558074211399936
4900,44,9,17,1,22,0,0.3340125638760227
4900,44,8,17,1,21,1,0.3906579694456406
4900,44,9,17,1,20,2,0.45690990578437496
4900,44,9,16,1,19,2,0.5343975506249999
4900,44,9,15,1,18,0,0.6250263749999999
4900,44,9,14,1,17,0,0.7310249999999999
4900,44,8,14,1,16,0,0.855
4900,45,1,1,0,60,3,0.0007420638538578519
4900,45,1,2,0,59,3,0.0008679109401846222
4900,45,1,3,0,58,2,0.0010151005148358154
4900,45,1,2,0,57,1,0.0011872520641354567
4900,45,2,2,0,56,3,0.0013885989054215867
4900,45,2,3,0,55,1,0.0016240922870427914
4900,45,3,3,0,54,2,0.0018995231427401068
4900,45,3,2,0,53,0,0.0022216644944328735
4900,45,2,2,0,52,3,0.002598438005184647
4900,45,1,2,0,51,3,0.0030391087779937393
4900,45,1,3,0,50,3,0.0035545131906359524
4900,45,1,4,0,49,1,0.004157325369164857
4900,45,2,4,0,48,3,0.004862368852824394
4900,45,2,5,0,47,0,0.005686981114414496
4900,45,2,5,0,46,1,0.006651439899899995
4900,45,3,5,0,45,1,0.007779461871228065
4900,45,4,5,0,44,1,0.00909878581430183
4900,45,5,5,0,43,1,0.010641854753569392
4900,45,6,5,0,42,0,0.012446613746864786
4900,45,6,6,1,41,3,0.014557442978789224
4900,45,6,7,1,40,3,0.01702624909799909
4900,45,6,8,1,39,3,0.01991374163508666
4900,45,6,9,1,38,3,0.023290925888990247
4900,45,6,10,1,37,1,0.027240848992971047
4900,45,7,10,1,36,1,0.03186064209704216
4900,45,7,11,1,35,3,0.03726390888542943
4900,45,7,12,1,34,1,0.043583519164244945
4900,45,8,12,1,33,3,0.05097487621549116
4900,45,8,13,1,32,3,0.059619738263732354
4900,45,8,14,1,31,2,0.06973068802775714
4900,45,7,14,1,30,2,0.08155636026638262
4900,45,7,13,1,29,1,0.09538755586711417
4900,45,8,13,1,28,1,0.11156439282703412
4900,45,9,13,1,27,3,0.13048466997313932
4900,45,9,14,1,26,3,0.15261364909139102
4900,45,9,15,1,25,1,0.17849549601332285
4900,45,9,15,1,24,1,0.20876666200388638
4900,45,9,16,1,23,3,0.24417153450746945
4900,45,9,17,1,22,0,0.28558074211399936
4900,45,8,17,1,21,1,0.3340125638760227
4900,45,9,17,1,20,2,0.3906579694456406
4900,45,9,16,1,19,2,0.45690990578437496
4900,45,9,15,1,18,0,0.5343975506249999
4900,45,9,14,1,17,0,0.6250263749999999
4900,45,8,14,1,16,0,0.7310249999999999
4900,45,7,14,1,15,1,0.855
4900,46,1,1,0,60,3,0.0006344645950484634
4900,46,1,2,0,59,3,0.0007420638538578519
4900,46,1,3,0,58,2,0.0008679109401846222
4900,46,1,2,0,57,1,0.0010151005148358154
4900,46,2,2,0,56,3,0.0011872520641354567
4900,46,2,3,0,55,1,0.0013885989054215867
4900,46,3,3,0,54,2,0.0016240922870427914
4900,46,3,2,0,53,0,0.0018995231427401068
4900,46,2,2,0,52,3,0.0022216644944328735
4900,46,1,2,0,51,3,0.002598438005184647
4900,46,1,3,0,50,3,0.0030391087779937393
4900,46,1,4,0,49,1,0.0035545131906359524
4900,46,2,4,0,48,3,0.004157325369164857
4900,46,2,5,0,47,0,0.004862368852824394
4900,46,2,5,0,46,1,0.005686981114414496
4900,46,3,5,0,45,1,0.006651439899899995
4900,46,4,5,0,44,1,0.007779461871228065
4900,46,5,5,0,43,1,0.00909878581430183
4900,46,6,5,0,42,0,0.010641854753569392
4900,46,6,6,1,41,3,0.012446613746864786
4900,46,6,7,1,40,3,0.014557442978789224
4900,46,6,8,1,39,3,0.01702624909799909
4900,46,6,9,1,38,3,0.01991374163508666
4900,46,6,10,1,37,1,0.023290925888990247
4900,46,7,10,1,36,1,0.027240848992971047
4900,46,7,11,1,35,3,0.03186064209704216
4900,46,7,12,1,34,1,0.03726390888542943
4900,46,8,12,1,33,3,0.043583519164244945
4900,46,8,13,1,32,3,0.05097487621549116
4900,46,8,14,1,31,2,0.059619738263732354
4900,46,7,14,1,30,2,0.06973068802775714
4900,46,7,13,1,29,1,0.08155636026638262
4900,46,8,13,1,28,1,0.09538755586711417
4900,46,9,13,1,27,3,0.11156439282703412
4900,46,9,14,1,26,3,0.13048466997313932
4900,46,9,15,1,25,1,0.15261364909139102
4900,46,9,15,1,24,1,0.17849549601332285
4900,46,9,16,1,23,3,0.20876666200388638
4900,46,9,17,1,22,0,0.24417153450746945
4900,46,8,17,1,21,1,0.28558074211399936
4900,46,9,17,1,20,2,0.3340125638760227
4900,46,9,16,1,19,2,0.3906579694456406
4900,46,9,15,1,18,0,0.45690990578437496
4900,46,9,14,1,17,0,0.5343975506249999
4900,46,8,14,1,16,0,0.6250263749999999
4900,46,7,14,1,15,1,0.7310249999999999
4900,46,8,14,1,14,3,0.855
4900,47,1,1,0,60,3,0.0005424672287664362
4900,47,1,2,0,59,3,0.0006344645950484634
4900,47,1,3,0,58,2,0.0007420638538578519
4900,47,1,2,0,57,1,0.0008679109401846222
4900,47,2,2,0,56,3,0.0010151005148358154
4900,47,2,3,0,55,1,0.0011872520641354567
4900,47,3,3,0,54,2,0.0013885989054215867
4900,47,3,2,0,53,0,0.0016240922870427914
4900,47,2,2,0,52,3,0.0018995231427401068
4900,47,1,2,0,51,3,0.0022216644944328735
4900,47,1,3,0,50,3,0.002598438005184647
4900,47,1,4,0,49,1,0.0030391087779937393
4900,47,2,4,0,48,3,0.0035545131906359524
4900,47,2,5,0,47,0,0.004157325369164857
4900,47,2,5,0,46,1,0.004862368852824394
4900,47,3,5,0,45,1,0.005686981114414496
4900,47,4,5,0,44,1,0.006651439899899995
4900,47,5,5,0,43,1,0.007779461871228065
4900,47,6,5,0,42,0,0.00909878581430183
4900,47,6,6,1,41,3,0.010641854753569392
4900,47,6,7,1,40,3,0.012446613746864786
4900,47,6,8,1,39,3,0.014557442978789224
4900,47,6,9,1,38,3,0.01702624909799909
4900,47,6,10,1,37,1,0.01991374163508666
4900,47,7,10,1,36,1,0.023290925888990247
4900,47,7,11,1,35,3,0.027240848992971047
4900,47,7,12,1,34,1,0.03186064209704216
4900,47,8,12,1,33,3,0.03726390888542943
4900,47,8,13,1,32,3,0.043583519164244945
4900,47,8,14,1,31,2,0.05097487621549116
4900,47,7,14,1,30,2,0.059619738263732354
4900,47,7,13,1,29,1,0.06973068802775714
4900,47,8,13,1,28,1,0.08155636026638262
4900,47,9,13,1,27,3,0.09538755586711417
4900,47,9,14,1,26,3,0.11156439282703412
4900,47,9,15,1,25,1,0.13048466997313932
4900,47,9,15,1,24,1,0.15261364909139102
4900,47,9,16,1,23,3,0.17849549601332285
4900,47,9,17,1,22,0,0.20876666200388638
4900,47,8,17,1,21,1,0.24417153450746945
4900,47,9,17,1,20,2,0.28558074211399936
4900,47,9,16,1,19,2,0.3340125638760227
