episode_idx,total_reward,steps,success,wall_hits,penalty_entries,door_attempts,key_pickup_step,goal_reached_step,termination_reason,epsilon_final,lambda
4864,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4865,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
4866,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
4867,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4868,-26.0,60,False,4,0,0,26,,energy_depleted,0.01,0.7
4869,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
4870,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
4871,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
4872,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
4873,-26.0,60,False,4,0,0,26,,energy_depleted,0.01,0.7
4874,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
4875,-32.0,60,False,3,1,0,26,,energy_depleted,0.01,0.7
4876,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
4877,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4878,-38.0,60,False,7,0,0,26,,energy_depleted,0.01,0.7
4879,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4880,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
4881,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
4882,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4883,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
4884,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
4885,-36.0,60,False,4,1,0,26,,energy_depleted,0.01,0.7
4886,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
4887,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
4888,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
4889,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4890,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
4891,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4892,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
4893,-26.0,60,False,4,0,0,26,,energy_depleted,0.01,0.7
4894,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4895,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4896,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4897,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4898,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
4899,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4900,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
4901,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
4902,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4903,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
4904,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4905,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4906,-20.0,60,False,0,1,0,26,,energy_depleted,0.01,0.7
4907,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
4908,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4909,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
4910,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4911,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4912,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
4913,-22.0,60,False,3,0,0,28,,energy_depleted,0.01,0.7
4914,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4915,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
4916,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
4917,-38.0,60,False,7,0,0,26,,energy_depleted,0.01,0.7
4918,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4919,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4920,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
4921,-38.0,60,False,2,2,0,26,,energy_depleted,0.01,0.7
4922,-20.0,60,False,0,1,0,26,,energy_depleted,0.01,0.7
4923,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4924,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
4925,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
4926,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
4927,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
4928,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
4929,-26.0,60,False,4,0,0,26,,energy_depleted,0.01,0.7
4930,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
4931,-34.0,60,False,6,0,0,26,,energy_depleted,0.01,0.7
4932,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
4933,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
4934,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
4935,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4936,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
4937,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4938,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
4939,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4940,-34.0,60,False,6,0,0,26,,energy_depleted,0.01,0.7
4941,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
4942,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
4943,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
4944,-30.0,60,False,5,0,0,27,,energy_depleted,0.01,0.7
4945,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4946,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
4947,-34.0,60,False,6,0,0,26,,energy_depleted,0.01,0.7
4948,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
4949,-30.0,60,False,5,0,0,26,,energy_depleted,0.01,0.7
4950,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
4951,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
4952,-30.0,60,False,5,0,0,26,,energy_depleted,0.01,0.7
4953,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
4954,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
4955,-38.0,60,False,2,2,0,26,,energy_depleted,0.01,0.7
4956,-34.0,60,False,6,0,0,26,,energy_depleted,0.01,0.7
4957,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
4958,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
4959,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
4960,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4961,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4962,-28.0,60,False,2,1,0,26,,energy_depleted,0.01,0.7
4963,-30.0,60,False,5,0,0,26,,energy_depleted,0.01,0.7
4964,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4965,-26.0,60,False,4,0,0,26,,energy_depleted,0.01,0.7
4966,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
4967,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
4968,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4969,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
4970,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4971,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
4972,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
4973,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
4974,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
4975,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
4976,-26.0,60,False,4,0,0,26,,energy_depleted,0.01,0.7
4977,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
4978,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4979,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
4980,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
4981,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
4982,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
4983,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4984,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
4985,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
4986,-26.0,60,False,4,0,0,26,,energy_depleted,0.01,0.7
4987,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4988,-88.0,60,False,7,5,0,26,,energy_depleted,0.01,0.7
4989,-54.0,60,False,11,0,0,26,,energy_depleted,0.01,0.7
4990,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4991,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
4992,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
4993,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
4994,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
4995,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
4996,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
4997,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
4998,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
4999,-24.0,60,False,1,1,0,26,,energy_depleted,0.01,0.7
5000,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5001,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5002,-30.0,60,False,5,0,0,26,,energy_depleted,0.01,0.7
5003,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5004,-34.0,60,False,6,0,0,26,,energy_depleted,0.01,0.7
5005,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5006,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5007,-26.0,60,False,4,0,0,26,,energy_depleted,0.01,0.7
5008,-38.0,60,False,7,0,0,26,,energy_depleted,0.01,0.7
5009,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5010,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5011,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5012,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5013,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5014,-34.0,60,False,6,0,0,26,,energy_depleted,0.01,0.7
5015,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5016,-42.0,60,False,8,0,0,26,,energy_depleted,0.01,0.7
5017,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5018,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5019,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5020,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
5021,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5022,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
5023,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5024,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5025,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5026,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
5027,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
5028,-26.0,60,False,4,0,0,26,,energy_depleted,0.01,0.7
5029,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5030,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5031,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5032,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5033,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5034,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5035,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
5036,-26.0,60,False,4,0,0,26,,energy_depleted,0.01,0.7
5037,-30.0,60,False,5,0,0,26,,energy_depleted,0.01,0.7
5038,-22.0,60,False,3,0,0,33,,energy_depleted,0.01,0.7
5039,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5040,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5041,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5042,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5043,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5044,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5045,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5046,-24.0,60,False,1,1,0,26,,energy_depleted,0.01,0.7
5047,-44.0,60,False,6,1,0,26,,energy_depleted,0.01,0.7
5048,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5049,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5050,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
5051,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5052,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5053,-28.0,60,False,2,1,0,26,,energy_depleted,0.01,0.7
5054,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
5055,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5056,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5057,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5058,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5059,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5060,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
5061,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5062,-30.0,60,False,5,0,0,26,,energy_depleted,0.01,0.7
5063,-26.0,60,False,4,0,0,26,,energy_depleted,0.01,0.7
5064,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5065,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5066,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5067,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5068,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
5069,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
5070,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5071,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5072,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
5073,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5074,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5075,-30.0,60,False,5,0,0,26,,energy_depleted,0.01,0.7
5076,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5077,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5078,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5079,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5080,-14.0,60,False,1,0,0,27,,energy_depleted,0.01,0.7
5081,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5082,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5083,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5084,-40.0,60,False,5,1,0,26,,energy_depleted,0.01,0.7
5085,-40.0,60,False,5,1,0,26,,energy_depleted,0.01,0.7
5086,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
5087,-22.0,60,False,3,0,0,27,,energy_depleted,0.01,0.7
5088,-50.0,60,False,5,2,0,26,,energy_depleted,0.01,0.7
5089,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5090,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
5091,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5092,-24.0,60,False,1,1,0,26,,energy_depleted,0.01,0.7
5093,-26.0,60,False,4,0,0,26,,energy_depleted,0.01,0.7
5094,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
5095,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5096,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5097,-30.0,60,False,5,0,0,26,,energy_depleted,0.01,0.7
5098,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5099,-26.0,60,False,4,0,0,26,,energy_depleted,0.01,0.7
5100,-30.0,60,False,5,0,0,26,,energy_depleted,0.01,0.7
5101,-42.0,60,False,3,2,0,26,,energy_depleted,0.01,0.7
5102,-36.0,60,False,4,1,0,26,,energy_depleted,0.01,0.7
5103,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5104,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
5105,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5106,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5107,-34.0,60,False,6,0,0,26,,energy_depleted,0.01,0.7
5108,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
5109,-42.0,60,False,8,0,0,26,,energy_depleted,0.01,0.7
5110,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5111,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5112,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5113,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5114,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5115,-26.0,60,False,4,0,0,26,,energy_depleted,0.01,0.7
5116,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5117,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
5118,-30.0,60,False,5,0,0,27,,energy_depleted,0.01,0.7
5119,-30.0,60,False,5,0,0,26,,energy_depleted,0.01,0.7
5120,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5121,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5122,-34.0,60,False,6,0,0,26,,energy_depleted,0.01,0.7
5123,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
5124,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5125,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5126,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5127,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5128,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5129,-18.0,60,False,2,0,0,33,,energy_depleted,0.01,0.7
5130,-38.0,60,False,7,0,0,26,,energy_depleted,0.01,0.7
5131,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5132,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5133,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5134,-18.0,60,False,2,0,0,33,,energy_depleted,0.01,0.7
5135,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5136,-30.0,60,False,5,0,0,26,,energy_depleted,0.01,0.7
5137,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5138,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5139,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5140,-14.0,60,False,1,0,0,33,,energy_depleted,0.01,0.7
5141,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5142,-14.0,60,False,1,0,0,33,,energy_depleted,0.01,0.7
5143,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5144,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5145,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5146,-24.0,60,False,1,1,0,26,,energy_depleted,0.01,0.7
5147,-42.0,60,False,3,2,0,26,,energy_depleted,0.01,0.7
5148,-30.0,60,False,5,0,0,26,,energy_depleted,0.01,0.7
5149,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5150,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5151,-18.0,60,False,2,0,0,29,,energy_depleted,0.01,0.7
5152,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
5153,-34.0,60,False,6,0,0,33,,energy_depleted,0.01,0.7
5154,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5155,-30.0,60,False,5,0,0,26,,energy_depleted,0.01,0.7
5156,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5157,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5158,-30.0,60,False,5,0,0,26,,energy_depleted,0.01,0.7
5159,-34.0,60,False,6,0,0,26,,energy_depleted,0.01,0.7
5160,-18.0,60,False,2,0,0,33,,energy_depleted,0.01,0.7
5161,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5162,-30.0,60,False,5,0,0,26,,energy_depleted,0.01,0.7
5163,-28.0,60,False,2,1,0,26,,energy_depleted,0.01,0.7
5164,-30.0,60,False,5,0,0,26,,energy_depleted,0.01,0.7
5165,-14.0,60,False,1,0,0,33,,energy_depleted,0.01,0.7
5166,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5167,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5168,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5169,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5170,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5171,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5172,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5173,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
5174,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5175,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5176,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
5177,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5178,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5179,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
5180,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5181,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5182,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5183,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5184,-26.0,60,False,4,0,0,26,,energy_depleted,0.01,0.7
5185,-42.0,60,False,8,0,0,26,,energy_depleted,0.01,0.7
5186,-58.0,60,False,7,2,0,26,,energy_depleted,0.01,0.7
5187,-28.0,60,False,2,1,0,26,,energy_depleted,0.01,0.7
5188,-34.0,60,False,6,0,0,26,,energy_depleted,0.01,0.7
5189,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5190,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5191,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
5192,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5193,-46.0,60,False,9,0,0,26,,energy_depleted,0.01,0.7
5194,-44.0,60,False,6,1,0,26,,energy_depleted,0.01,0.7
5195,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5196,-26.0,60,False,4,0,0,26,,energy_depleted,0.01,0.7
5197,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
5198,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5199,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5200,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5201,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5202,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
5203,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5204,-28.0,60,False,2,1,0,26,,energy_depleted,0.01,0.7
5205,-32.0,60,False,3,1,0,26,,energy_depleted,0.01,0.7
5206,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5207,-34.0,60,False,6,0,0,26,,energy_depleted,0.01,0.7
5208,-30.0,60,False,5,0,0,26,,energy_depleted,0.01,0.7
5209,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
5210,-38.0,60,False,7,0,0,26,,energy_depleted,0.01,0.7
5211,-28.0,60,False,2,1,0,26,,energy_depleted,0.01,0.7
5212,-40.0,60,False,5,1,0,26,,energy_depleted,0.01,0.7
5213,-60.0,60,False,10,1,0,26,,energy_depleted,0.01,0.7
5214,-38.0,60,False,7,0,0,26,,energy_depleted,0.01,0.7
5215,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
5216,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5217,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5218,-26.0,60,False,4,0,0,26,,energy_depleted,0.01,0.7
5219,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5220,-34.0,60,False,6,0,0,26,,energy_depleted,0.01,0.7
5221,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5222,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5223,-38.0,60,False,7,0,0,26,,energy_depleted,0.01,0.7
5224,-32.0,60,False,3,1,0,26,,energy_depleted,0.01,0.7
5225,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5226,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5227,-72.0,60,False,8,3,0,26,,energy_depleted,0.01,0.7
5228,-26.0,60,False,4,0,0,29,,energy_depleted,0.01,0.7
5229,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
5230,-34.0,60,False,6,0,0,26,,energy_depleted,0.01,0.7
5231,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5232,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5233,-26.0,60,False,4,0,0,37,,energy_depleted,0.01,0.7
5234,-10.0,60,False,0,0,0,26,,energy_depleted,0.01,0.7
5235,-30.0,60,False,5,0,0,26,,energy_depleted,0.01,0.7
5236,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5237,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5238,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5239,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
5240,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
5241,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
5242,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
5243,-28.0,60,False,2,1,0,26,,energy_depleted,0.01,0.7
5244,-26.0,60,False,4,0,0,26,,energy_depleted,0.01,0.7
5245,-30.0,60,False,5,0,0,26,,energy_depleted,0.01,0.7
5246,-20.0,60,False,0,1,0,26,,energy_depleted,0.01,0.7
5247,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
5248,-22.0,60,False,3,0,0,26,,energy_depleted,0.01,0.7
5249,-18.0,60,False,2,0,0,26,,energy_depleted,0.01,0.7
5250,-14.0,60,False,1,0,0,26,,energy_depleted,0.01,0.7
